BeginAnalysis,,
_AnalysisName," ""Run101620-2_Material Y_Analysis 94624.mss""",
_MethodName," ""Method 123468_06-Peel Strength.msm""",
InitialSpeed,305,"  ""mm/min"""
DataRate,50,"  ""Hz"""
EndPoint,40,"  ""mm"""
GageLength,50,"  ""mm"""
PeelEndExt,40,"  ""mm"""
StartPoint,3,"  ""mm"""
BeginSample,,
AverageLoad,1.07,"  ""N"""
AvgNPeaks,2.66,"  ""N"""
PeakLoad,3.04,"  ""N"""
PeelEnd,402,"  """""
PeelStart,38,"  """""
BeginData,,
_Load, SlackExt,
N," ""mm""",
0.44,11.228,
0.44,11.329,
0.44,11.431,
0.45,11.533,
0.47,11.634,
0.44,11.736,
0.43,11.838,
0.45,11.939,
0.47,12.041,
0.5,12.142,
0.52,12.244,
0.54,12.346,
0.55,12.447,
0.53,12.549,
0.5,12.651,
0.5,12.752,
0.52,12.854,
0.54,12.956,
0.54,13.057,
0.55,13.16,
0.56,13.261,
0.58,13.362,
0.6,13.464,
0.62,13.566,
0.64,13.667,
0.65,13.77,
0.64,13.871,
0.58,13.973,
0.54,14.074,
0.56,14.175,
0.59,14.277,
0.63,14.38,
0.64,14.48,
0.64,14.582,
0.63,14.684,
0.64,14.785,
0.68,14.888,
0.72,14.989,
0.75,15.09,
0.78,15.193,
0.83,15.294,
0.88,15.395,
0.9,15.498,
0.9,15.599,
0.91,15.701,
0.95,15.803,
0.98,15.904,
0.99,16.006,
1.02,16.108,
1.07,16.209,
1.1,16.311,
1.1,16.413,
1.05,16.513,
1,16.616,
1,16.717,
1.05,16.819,
1.1,16.921,
1.1,17.023,
1.05,17.124,
1.02,17.226,
1,17.327,
1,17.429,
1.05,17.531,
1.09,17.632,
1.12,17.734,
1.13,17.836,
1.15,17.937,
1.15,18.039,
1.1,18.141,
1.09,18.242,
1.1,18.344,
1.08,18.446,
1.08,18.547,
1.07,18.65,
1.09,18.751,
1.13,18.852,
1.17,18.954,
1.17,19.055,
1.13,19.158,
1.13,19.259,
1.18,19.36,
1.22,19.462,
1.26,19.565,
1.3,19.665,
1.34,19.768,
1.35,19.869,
1.3,19.97,
1.22,20.073,
1.15,20.174,
1.12,20.276,
1.13,20.378,
1.18,20.479,
1.24,20.58,
1.3,20.683,
1.34,20.784,
1.32,20.886,
1.32,20.988,
1.37,21.089,
1.42,21.191,
1.47,21.293,
1.54,21.394,
1.62,21.496,
1.69,21.598,
1.74,21.698,
1.78,21.801,
1.85,21.902,
1.92,22.004,
1.97,22.106,
2.02,22.207,
2.08,22.309,
2.14,22.411,
2.21,22.512,
2.29,22.614,
2.37,22.716,
2.42,22.817,
2.36,22.919,
2.26,23.021,
2.24,23.122,
2.3,23.224,
2.38,23.326,
2.42,23.427,
2.37,23.529,
2.33,23.631,
2.35,23.732,
2.39,23.835,
2.31,23.936,
2.19,24.037,
2.13,24.139,
2.07,24.24,
2.01,24.342,
1.99,24.444,
2,24.545,
1.98,24.647,
2.02,24.75,
2.11,24.85,
2.19,24.953,
2.25,25.054,
2.31,25.155,
2.39,25.258,
2.46,25.359,
2.5,25.46,
2.56,25.563,
2.64,25.664,
2.73,25.765,
2.83,25.868,
2.89,25.969,
2.94,26.071,
3.01,26.173,
3.06,26.273,
3.02,26.376,
2.95,26.478,
2.98,26.578,
3.06,26.681,
3.12,26.783,
3.11,26.883,
3.03,26.986,
2.93,27.088,
2.79,27.188,
2.51,27.291,
2.34,27.392,
2.33,27.494,
2.35,27.596,
2.39,27.697,
2.44,27.799,
2.43,27.901,
2.3,28.002,
2.21,28.104,
2.21,28.206,
2.18,28.307,
2.07,28.409,
1.99,28.511,
1.97,28.612,
1.99,28.715,
2.02,28.816,
2.05,28.917,
2.09,29.02,
2.1,29.12,
2.13,29.222,
2.17,29.325,
2.17,29.425,
2.18,29.528,
2.23,29.629,
2.26,29.73,
2.29,29.832,
2.36,29.935,
2.43,30.035,
2.51,30.138,
2.58,30.239,
2.63,30.34,
2.68,30.443,
2.74,30.544,
2.82,30.645,
2.87,30.748,
2.85,30.848,
2.78,30.95,
2.73,31.053,
2.76,31.153,
2.83,31.256,
2.89,31.358,
2.91,31.459,
2.89,31.561,
2.85,31.663,
2.75,31.764,
2.61,31.866,
2.46,31.967,
2.42,32.069,
2.45,32.171,
2.45,32.272,
2.47,32.374,
2.51,32.476,
2.35,32.577,
2.1,32.679,
2.01,32.781,
1.94,32.882,
1.86,32.984,
1.8,33.086,
1.77,33.187,
1.77,33.289,
1.78,33.391,
1.8,33.492,
1.81,33.594,
1.81,33.696,
1.78,33.797,
1.77,33.9,
1.78,34.001,
1.79,34.102,
1.8,34.205,
1.81,34.305,
1.76,34.407,
1.63,34.51,
1.51,34.61,
1.49,34.712,
1.49,34.814,
1.48,34.915,
1.48,35.018,
1.5,35.119,
1.53,35.22,
1.54,35.323,
1.53,35.424,
1.53,35.526,
1.55,35.628,
1.51,35.729,
1.47,35.83,
1.47,35.933,
1.46,36.034,
1.42,36.136,
1.37,36.238,
1.32,36.338,
1.19,36.441,
1.04,36.542,
0.99,36.644,
0.99,36.746,
1,36.848,
1.01,36.949,
1.01,37.051,
0.99,37.152,
0.91,37.254,
0.81,37.356,
0.73,37.457,
0.67,37.559,
0.62,37.661,
0.61,37.762,
0.59,37.864,
0.52,37.966,
0.29,38.067,
0.12,38.169,
0.1,38.271,
0.11,38.372,
0.11,38.474,
0.12,38.576,
0.12,38.677,
0.11,38.779,
0.11,38.88,
0.1,38.983,
0.09,39.085,
0.05,39.185,
0.01,39.287,
0,39.389,
0.01,39.49,
0,39.592,
0.01,39.694,
0,39.795,
0,39.897,
0,39.999,
0,40.1,
0,40.203,
0.01,40.304,
0,40.405,
0,40.508,
0.01,40.609,
0.01,40.711,
0.01,40.813,
0.01,40.914,
0.01,41.015,
0.01,41.118,
0.01,41.219,
0.01,41.321,
0.01,41.422,
0.01,41.523,
0.01,41.626,
0.01,41.728,
0.01,41.829,
0.01,41.931,
0,42.032,
0,42.134,
0,42.236,
0,42.337,
0,42.439,
0,42.541,
0,42.642,
0,42.744,
0,42.846,
0,42.947,
0,43.049,
0,43.151,
0,43.252,
0,43.354,
0,43.456,
0,43.557,
0,43.659,
0,43.76,
0,43.862,
0,43.965,
0,44.065,
0,44.168,
0,44.27,
0,44.37,
0,44.472,
0,44.575,
0,44.675,
0,44.777,
0,44.879,
0,44.98,
-0.01,45.041,
-0.01,45.041,
EndData,,
EndSample,,
BeginSample,,
AverageLoad,0.99,"  ""N"""
AvgNPeaks,2.65,"  ""N"""
PeakLoad,2.88,"  ""N"""
PeelEnd,402,"  """""
PeelStart,38,"  """""
BeginData,,
_Load, SlackExt,
N," ""mm""",
0.01,0.001,
0,0,
0,0.001,
0,0.001,
0,0.001,
0,0.003,
0,0.018,
0.01,0.047,
0.01,0.088,
0.05,0.146,
0.06,0.214,
0.03,0.294,
0.03,0.386,
0.03,0.49,
0.03,0.594,
0.02,0.695,
0.01,0.797,
0.02,0.898,
0.03,0.999,
0.03,1.102,
0.03,1.203,
0.04,1.304,
0.05,1.407,
0.05,1.508,
0.06,1.61,
0.08,1.712,
0.09,1.813,
0.11,1.915,
0.13,2.017,
0.15,2.118,
0.17,2.22,
0.2,2.322,
0.2,2.422,
0.2,2.525,
0.2,2.626,
0.18,2.728,
0.17,2.83,
0.19,2.931,
0.21,3.033,
0.23,3.135,
0.26,3.236,
0.29,3.338,
0.3,3.44,
0.3,3.541,
0.3,3.643,
0.32,3.745,
0.32,3.846,
0.32,3.948,
0.32,4.05,
0.26,4.151,
0.22,4.253,
0.22,4.355,
0.23,4.456,
0.25,4.558,
0.24,4.66,
0.25,4.761,
0.27,4.863,
0.27,4.964,
0.28,5.066,
0.3,5.168,
0.32,5.269,
0.33,5.372,
0.31,5.473,
0.27,5.574,
0.26,5.677,
0.27,5.779,
0.28,5.879,
0.29,5.982,
0.31,6.083,
0.33,6.184,
0.35,6.287,
0.37,6.388,
0.39,6.489,
0.41,6.592,
0.43,6.693,
0.45,6.795,
0.48,6.897,
0.5,6.998,
0.52,7.1,
0.53,7.202,
0.54,7.303,
0.56,7.405,
0.57,7.507,
0.55,7.607,
0.55,7.71,
0.58,7.811,
0.61,7.913,
0.64,8.015,
0.67,8.116,
0.7,8.217,
0.73,8.32,
0.76,8.421,
0.79,8.523,
0.82,8.625,
0.85,8.726,
0.85,8.828,
0.84,8.93,
0.85,9.031,
0.86,9.133,
0.85,9.235,
0.86,9.336,
0.9,9.438,
0.93,9.54,
0.92,9.642,
0.94,9.743,
0.9,9.845,
0.66,9.946,
0.48,10.049,
0.47,10.149,
0.48,10.251,
0.49,10.353,
0.51,10.454,
0.53,10.557,
0.55,10.659,
0.57,10.759,
0.61,10.862,
0.65,10.963,
0.69,11.064,
0.71,11.167,
0.72,11.268,
0.73,11.369,
0.76,11.472,
0.78,11.573,
0.78,11.674,
0.79,11.777,
0.75,11.878,
0.64,11.98,
0.61,12.082,
0.63,12.183,
0.66,12.285,
0.68,12.387,
0.71,12.488,
0.74,12.59,
0.77,12.691,
0.75,12.793,
0.64,12.895,
0.57,12.996,
0.57,13.098,
0.58,13.2,
0.61,13.301,
0.64,13.403,
0.67,13.505,
0.71,13.606,
0.73,13.708,
0.76,13.81,
0.79,13.911,
0.82,14.013,
0.83,14.115,
0.83,14.216,
0.86,14.318,
0.9,14.42,
0.93,14.521,
0.94,14.624,
0.96,14.724,
1,14.827,
1,14.928,
0.93,15.03,
0.82,15.131,
0.78,15.234,
0.81,15.334,
0.81,15.436,
0.8,15.538,
0.79,15.639,
0.81,15.742,
0.85,15.843,
0.9,15.944,
0.96,16.047,
1.02,16.148,
1.07,16.25,
1.12,16.352,
1.17,16.453,
1.21,16.555,
1.26,16.657,
1.33,16.758,
1.39,16.859,
1.46,16.962,
1.53,17.063,
1.59,17.165,
1.65,17.267,
1.71,17.368,
1.78,17.47,
1.83,17.572,
1.85,17.673,
1.88,17.775,
1.92,17.876,
1.98,17.978,
2.06,18.08,
2.13,18.181,
2.19,18.283,
2.26,18.385,
2.33,18.486,
2.34,18.588,
2.36,18.69,
2.4,18.791,
2.41,18.893,
2.35,18.995,
2.29,19.096,
2.31,19.198,
2.39,19.3,
2.46,19.401,
2.49,19.503,
2.46,19.605,
2.4,19.706,
2.37,19.808,
2.26,19.909,
2.16,20.012,
2.19,20.113,
2.28,20.215,
2.33,20.316,
2.37,20.419,
2.44,20.519,
2.5,20.621,
2.53,20.723,
2.59,20.824,
2.65,20.927,
2.7,21.028,
2.76,21.129,
2.82,21.232,
2.82,21.333,
2.77,21.435,
2.76,21.537,
2.66,21.638,
2.6,21.739,
2.67,21.842,
2.74,21.943,
2.77,22.044,
2.79,22.147,
2.83,22.248,
2.88,22.35,
2.85,22.452,
2.72,22.553,
2.6,22.655,
2.53,22.757,
2.32,22.858,
2.18,22.96,
2.22,23.061,
2.27,23.163,
2.29,23.265,
2.31,23.366,
2.26,23.468,
2.11,23.57,
2.04,23.671,
2.08,23.773,
2.14,23.875,
2.13,23.976,
2.04,24.078,
1.96,24.18,
1.88,24.281,
1.9,24.383,
1.93,24.485,
1.93,24.586,
1.92,24.689,
1.93,24.79,
1.97,24.891,
2.01,24.994,
2.03,25.094,
2.08,25.196,
2.15,25.299,
2.21,25.4,
2.23,25.501,
2.12,25.603,
2.01,25.704,
1.98,25.807,
1.97,25.908,
2.02,26.009,
2.08,26.112,
2.12,26.213,
2.1,26.314,
2.09,26.417,
2.12,26.518,
2.14,26.619,
2.16,26.722,
2.18,26.823,
2.14,26.925,
2.07,27.027,
2.1,27.127,
2.19,27.229,
2.28,27.332,
2.29,27.433,
2.19,27.535,
2.15,27.637,
2.11,27.738,
2,27.84,
1.81,27.941,
1.67,28.043,
1.67,28.145,
1.66,28.246,
1.6,28.347,
1.57,28.45,
1.58,28.551,
1.58,28.653,
1.62,28.755,
1.66,28.856,
1.65,28.958,
1.63,29.06,
1.63,29.161,
1.65,29.263,
1.64,29.365,
1.57,29.466,
1.53,29.568,
1.55,29.67,
1.58,29.771,
1.62,29.874,
1.66,29.975,
1.65,30.076,
1.63,30.178,
1.65,30.28,
1.62,30.382,
1.51,30.483,
1.39,30.584,
1.31,30.686,
1.25,30.788,
1.22,30.889,
1.23,30.992,
1.26,31.093,
1.29,31.194,
1.32,31.297,
1.3,31.398,
1.22,31.499,
1.14,31.602,
1.13,31.703,
1.15,31.804,
1.17,31.907,
1.19,32.008,
1.2,32.11,
1.21,32.212,
1.19,32.312,
1.17,32.415,
1.16,32.517,
1.12,32.618,
1.08,32.72,
1.03,32.821,
0.96,32.923,
0.93,33.025,
0.92,33.126,
0.9,33.228,
0.89,33.33,
0.9,33.431,
0.91,33.532,
0.92,33.635,
0.93,33.736,
0.93,33.838,
0.92,33.94,
0.92,34.041,
0.93,34.143,
0.94,34.245,
0.94,34.346,
0.95,34.448,
0.96,34.55,
0.95,34.651,
0.91,34.753,
0.87,34.855,
0.86,34.956,
0.87,35.059,
0.86,35.159,
0.81,35.261,
0.78,35.363,
0.74,35.464,
0.66,35.567,
0.63,35.668,
0.63,35.769,
0.62,35.871,
0.59,35.973,
0.55,36.074,
0.54,36.177,
0.54,36.278,
0.54,36.379,
0.54,36.482,
0.55,36.583,
0.55,36.684,
0.55,36.787,
0.55,36.888,
0.52,36.989,
0.48,37.092,
0.47,37.193,
0.47,37.294,
0.43,37.397,
0.38,37.497,
0.37,37.6,
0.37,37.702,
0.37,37.803,
0.38,37.905,
0.38,38.006,
0.38,38.108,
0.38,38.21,
0.36,38.311,
0.32,38.412,
0.29,38.515,
0.28,38.616,
0.24,38.718,
0.2,38.82,
0.19,38.921,
0.19,39.023,
0.19,39.125,
0.19,39.226,
0.19,39.328,
0.19,39.43,
0.2,39.531,
0.2,39.633,
0.2,39.735,
0.2,39.836,
0.2,39.939,
0.2,40.039,
0.2,40.141,
0.2,40.244,
0.2,40.344,
0.2,40.447,
0.2,40.549,
0.2,40.649,
0.2,40.752,
0.2,40.853,
0.21,40.954,
0.2,41.057,
0.21,41.158,
0.21,41.259,
0.21,41.362,
0.21,41.463,
0.21,41.565,
0.21,41.667,
0.21,41.768,
0.19,41.869,
0.14,41.972,
0.11,42.073,
0.11,42.175,
0.11,42.277,
0.11,42.377,
0.11,42.479,
0.11,42.581,
0.11,42.683,
0.11,42.785,
0.11,42.887,
0.11,42.988,
0.11,43.09,
0.07,43.191,
0.01,43.293,
0,43.395,
0,43.496,
0,43.598,
0,43.7,
0,43.801,
0,43.903,
0,44.005,
0,44.106,
0,44.208,
0,44.31,
0,44.411,
0,44.513,
0,44.615,
0,44.716,
0,44.818,
0,44.92,
0,45.021,
0,45.021,
EndData,,
EndSample,,
BeginSample,,
AverageLoad,1.06,"  ""N"""
AvgNPeaks,2.59,"  ""N"""
PeakLoad,2.79,"  ""N"""
PeelEnd,401,"  """""
PeelStart,37,"  """""
BeginData,,
_Load, SlackExt,
N," ""mm""",
0.01,0.001,
0.01,0,
0.01,0.001,
0.01,0.001,
0.01,0.001,
0.01,0.006,
0.01,0.027,
0.01,0.06,
0.02,0.107,
0.06,0.169,
0.06,0.241,
0.03,0.325,
0.04,0.422,
0.04,0.526,
0.04,0.629,
0.03,0.73,
0.02,0.833,
0.03,0.934,
0.04,1.035,
0.04,1.138,
0.05,1.238,
0.05,1.34,
0.07,1.443,
0.08,1.543,
0.09,1.646,
0.11,1.747,
0.14,1.848,
0.16,1.95,
0.17,2.052,
0.16,2.153,
0.17,2.256,
0.17,2.357,
0.16,2.458,
0.17,2.561,
0.18,2.662,
0.2,2.764,
0.23,2.866,
0.26,2.967,
0.29,3.069,
0.31,3.171,
0.33,3.272,
0.34,3.374,
0.35,3.476,
0.35,3.577,
0.36,3.679,
0.38,3.78,
0.4,3.881,
0.43,3.984,
0.44,4.085,
0.4,4.187,
0.39,4.289,
0.4,4.39,
0.42,4.493,
0.44,4.594,
0.47,4.695,
0.49,4.797,
0.51,4.899,
0.53,5,
0.55,5.102,
0.57,5.204,
0.57,5.305,
0.56,5.407,
0.59,5.509,
0.6,5.61,
0.58,5.712,
0.58,5.814,
0.6,5.915,
0.6,6.017,
0.6,6.119,
0.6,6.22,
0.52,6.322,
0.33,6.423,
0.24,6.525,
0.26,6.628,
0.28,6.728,
0.31,6.831,
0.33,6.932,
0.3,7.033,
0.29,7.136,
0.31,7.237,
0.33,7.338,
0.34,7.441,
0.37,7.542,
0.4,7.643,
0.43,7.746,
0.47,7.847,
0.5,7.949,
0.53,8.051,
0.56,8.152,
0.59,8.254,
0.63,8.356,
0.67,8.456,
0.71,8.559,
0.76,8.661,
0.8,8.761,
0.83,8.864,
0.88,8.965,
0.91,9.066,
0.93,9.169,
0.96,9.27,
0.99,9.372,
1.01,9.474,
1.05,9.575,
1.08,9.677,
1.11,9.779,
1.14,9.88,
1.12,9.982,
1.08,10.084,
1.08,10.185,
1.11,10.287,
1.13,10.389,
1.06,10.49,
1.02,10.593,
1.03,10.694,
1.06,10.795,
1.09,10.898,
1.1,10.999,
1.13,11.1,
1.1,11.203,
1.05,11.303,
1.01,11.405,
1,11.507,
1.03,11.608,
1.05,11.71,
1.04,11.813,
1.04,11.913,
1.06,12.016,
1.1,12.117,
1.16,12.219,
1.22,12.321,
1.26,12.422,
1.27,12.523,
1.27,12.626,
1.31,12.727,
1.31,12.828,
1.3,12.931,
1.3,13.031,
1.32,13.134,
1.36,13.236,
1.38,13.337,
1.34,13.439,
1.28,13.541,
1.26,13.641,
1.28,13.744,
1.33,13.845,
1.39,13.947,
1.46,14.049,
1.5,14.15,
1.51,14.251,
1.52,14.354,
1.51,14.455,
1.5,14.557,
1.54,14.659,
1.59,14.76,
1.63,14.862,
1.65,14.964,
1.54,15.065,
1.31,15.167,
1.21,15.269,
1.21,15.37,
1.24,15.472,
1.24,15.574,
1.19,15.675,
1.19,15.778,
1.24,15.879,
1.33,15.98,
1.41,16.082,
1.46,16.184,
1.5,16.285,
1.57,16.388,
1.65,16.488,
1.7,16.59,
1.73,16.692,
1.76,16.793,
1.66,16.896,
1.51,16.997,
1.47,17.098,
1.45,17.201,
1.47,17.302,
1.52,17.404,
1.57,17.506,
1.56,17.607,
1.46,17.708,
1.42,17.811,
1.48,17.912,
1.57,18.013,
1.65,18.116,
1.73,18.216,
1.77,18.319,
1.76,18.421,
1.79,18.522,
1.87,18.624,
1.96,18.726,
2.01,18.827,
2.04,18.929,
2.11,19.03,
2.18,19.132,
2.2,19.234,
2.17,19.335,
2.15,19.436,
2.1,19.539,
2.13,19.64,
2.19,19.742,
2.19,19.844,
2.1,19.945,
1.97,20.047,
1.91,20.149,
1.89,20.25,
1.91,20.352,
1.94,20.454,
1.92,20.555,
1.91,20.657,
1.97,20.758,
2.07,20.86,
2.18,20.962,
2.24,21.063,
2.29,21.165,
2.36,21.268,
2.42,21.368,
2.44,21.47,
2.43,21.573,
2.4,21.673,
2.41,21.775,
2.4,21.877,
2.37,21.978,
2.34,22.081,
2.28,22.182,
2.16,22.283,
2.04,22.386,
1.99,22.487,
1.94,22.589,
1.95,22.691,
2.01,22.792,
2.07,22.893,
2.14,22.996,
2.17,23.096,
2.15,23.199,
2.13,23.301,
2.06,23.402,
1.97,23.504,
1.99,23.606,
2.07,23.706,
2.16,23.809,
2.23,23.91,
2.25,24.012,
2.29,24.114,
2.36,24.215,
2.43,24.317,
2.48,24.419,
2.47,24.52,
2.44,24.621,
2.44,24.724,
2.44,24.825,
2.48,24.927,
2.53,25.029,
2.54,25.13,
2.54,25.232,
2.55,25.334,
2.56,25.435,
2.59,25.537,
2.62,25.638,
2.61,25.74,
2.62,25.843,
2.68,25.943,
2.74,26.046,
2.79,26.147,
2.79,26.248,
2.68,26.35,
2.5,26.453,
2.32,26.553,
2.19,26.655,
2.16,26.757,
2.24,26.858,
2.34,26.96,
2.45,27.062,
2.51,27.163,
2.51,27.266,
2.53,27.367,
2.6,27.469,
2.65,27.571,
2.66,27.672,
2.64,27.774,
2.64,27.876,
2.61,27.977,
2.5,28.078,
2.39,28.181,
2.25,28.281,
2.06,28.384,
2.04,28.485,
2.1,28.586,
2.12,28.689,
2.15,28.79,
2.19,28.891,
2.23,28.994,
2.25,29.095,
2.26,29.197,
2.25,29.299,
2.17,29.4,
2.1,29.502,
2.1,29.604,
2.07,29.705,
2.01,29.806,
1.99,29.909,
1.97,30.01,
1.98,30.112,
2.01,30.214,
2.06,30.315,
2.06,30.417,
1.96,30.519,
1.91,30.62,
1.95,30.722,
1.94,30.823,
1.8,30.925,
1.66,31.027,
1.63,31.128,
1.66,31.231,
1.69,31.332,
1.6,31.433,
1.37,31.535,
1.26,31.638,
1.27,31.738,
1.25,31.84,
1.2,31.942,
1.17,32.043,
1.17,32.145,
1.11,32.247,
1.04,32.348,
1.03,32.451,
1.03,32.552,
0.99,32.653,
0.98,32.756,
0.99,32.857,
1.01,32.959,
1.03,33.061,
0.99,33.162,
0.74,33.263,
0.45,33.366,
0.36,33.466,
0.35,33.569,
0.36,33.671,
0.37,33.771,
0.36,33.874,
0.37,33.975,
0.38,34.076,
0.38,34.179,
0.39,34.28,
0.4,34.381,
0.39,34.484,
0.4,34.585,
0.39,34.687,
0.4,34.789,
0.41,34.89,
0.41,34.992,
0.42,35.094,
0.42,35.195,
0.43,35.297,
0.44,35.399,
0.44,35.5,
0.45,35.602,
0.45,35.704,
0.45,35.805,
0.45,35.907,
0.46,36.008,
0.46,36.11,
0.47,36.212,
0.47,36.313,
0.47,36.415,
0.48,36.517,
0.45,36.618,
0.39,36.72,
0.36,36.823,
0.34,36.923,
0.32,37.025,
0.32,37.127,
0.32,37.228,
0.25,37.33,
0.17,37.432,
0.14,37.533,
0.14,37.636,
0.14,37.737,
0.14,37.839,
0.15,37.941,
0.15,38.042,
0.15,38.144,
0.15,38.246,
0.15,38.347,
0.15,38.449,
0.15,38.551,
0.15,38.651,
0.15,38.754,
0.16,38.855,
0.16,38.957,
0.16,39.059,
0.16,39.16,
0.16,39.262,
0.16,39.364,
0.16,39.465,
0.16,39.567,
0.16,39.669,
0.16,39.77,
0.16,39.872,
0.16,39.974,
0.16,40.075,
0.12,40.177,
0.1,40.279,
0.09,40.38,
0.09,40.482,
0.09,40.584,
0.09,40.685,
0.09,40.787,
0.09,40.889,
0.09,40.99,
0.09,41.092,
0.1,41.193,
0.09,41.295,
0.1,41.397,
0.1,41.498,
0.1,41.601,
0.1,41.702,
0.09,41.803,
0.09,41.905,
0.1,42.007,
0.1,42.108,
0.1,42.211,
0.1,42.312,
0.1,42.413,
0.1,42.516,
0.1,42.617,
0.1,42.718,
0.09,42.821,
0.04,42.922,
0,43.023,
0,43.126,
0,43.227,
0,43.329,
0,43.43,
0,43.532,
0,43.634,
0,43.735,
0,43.836,
0,43.939,
0,44.04,
0,44.142,
0,44.244,
0,44.345,
0,44.447,
0,44.549,
0,44.65,
0,44.752,
0,44.854,
0,44.955,
-0.01,45.036,
-0.01,45.036,
EndData,,
EndSample,,
BeginSample,,
AverageLoad,1.12,"  ""N"""
AvgNPeaks,2.93,"  ""N"""
PeakLoad,3.14,"  ""N"""
PeelEnd,401,"  """""
PeelStart,37,"  """""
BeginData,,
_Load, SlackExt,
N," ""mm""",
0,0.001,
0,0.001,
0,0.001,
0,0,
0,0,
0,0.005,
0,0.026,
0,0.058,
0.01,0.105,
0.05,0.166,
0.05,0.237,
0.02,0.32,
0.02,0.416,
0.02,0.521,
0.02,0.624,
0.01,0.725,
0,0.827,
0.01,0.928,
0.01,1.03,
0.01,1.132,
0.01,1.233,
0.01,1.335,
0.01,1.438,
0.02,1.538,
0.01,1.64,
0.02,1.742,
0.02,1.843,
0.02,1.945,
0.03,2.047,
0.03,2.148,
0.03,2.251,
0.04,2.352,
0.04,2.453,
0.04,2.556,
0.05,2.657,
0.05,2.759,
0.06,2.861,
0.06,2.962,
0.07,3.063,
0.08,3.166,
0.1,3.267,
0.11,3.369,
0.12,3.471,
0.13,3.571,
0.13,3.674,
0.11,3.775,
0.12,3.876,
0.14,3.979,
0.16,4.08,
0.16,4.182,
0.13,4.284,
0.12,4.385,
0.13,4.488,
0.15,4.589,
0.17,4.69,
0.19,4.792,
0.21,4.894,
0.23,4.995,
0.24,5.097,
0.23,5.199,
0.21,5.3,
0.23,5.402,
0.25,5.504,
0.26,5.605,
0.27,5.708,
0.29,5.809,
0.3,5.91,
0.32,6.012,
0.34,6.114,
0.37,6.215,
0.39,6.317,
0.41,6.418,
0.42,6.52,
0.43,6.622,
0.44,6.723,
0.42,6.826,
0.41,6.927,
0.43,7.028,
0.46,7.13,
0.48,7.232,
0.51,7.333,
0.53,7.436,
0.54,7.537,
0.56,7.638,
0.59,7.74,
0.63,7.842,
0.66,7.944,
0.7,8.046,
0.72,8.147,
0.74,8.248,
0.74,8.35,
0.7,8.451,
0.69,8.554,
0.7,8.656,
0.72,8.756,
0.75,8.859,
0.79,8.96,
0.81,9.061,
0.81,9.164,
0.81,9.265,
0.83,9.367,
0.87,9.469,
0.9,9.57,
0.92,9.672,
0.95,9.774,
1,9.875,
1.05,9.977,
1.08,10.079,
1.08,10.18,
1.03,10.282,
0.99,10.383,
1.01,10.485,
1.04,10.587,
1.06,10.689,
1.04,10.79,
1,10.892,
1.03,10.994,
1.08,11.095,
1.12,11.197,
1.13,11.298,
1.06,11.4,
1.02,11.502,
1.04,11.603,
1.02,11.705,
0.99,11.808,
1.02,11.908,
1.07,12.01,
1.12,12.112,
1.14,12.213,
1.15,12.316,
1.19,12.417,
1.22,12.518,
1.22,12.621,
1.21,12.721,
1.13,12.823,
1.03,12.926,
1,13.027,
1,13.129,
1.03,13.231,
1.04,13.331,
1.05,13.434,
1.1,13.536,
1.14,13.636,
1.13,13.739,
1.09,13.84,
1.1,13.942,
1.14,14.044,
1.2,14.145,
1.24,14.246,
1.26,14.349,
1.27,14.45,
1.22,14.552,
1.15,14.654,
1.11,14.755,
1.1,14.857,
1.12,14.959,
1.11,15.06,
1.06,15.162,
1.05,15.264,
1.1,15.364,
1.16,15.467,
1.19,15.568,
1.19,15.67,
1.19,15.773,
1.19,15.874,
1.16,15.975,
1.14,16.077,
1.15,16.178,
1.14,16.28,
1.14,16.383,
1.06,16.483,
0.96,16.585,
0.98,16.687,
1.03,16.788,
1.07,16.891,
1.14,16.993,
1.17,17.093,
1.18,17.196,
1.23,17.297,
1.29,17.399,
1.35,17.501,
1.41,17.602,
1.45,17.703,
1.47,17.806,
1.5,17.906,
1.55,18.008,
1.59,18.111,
1.63,18.211,
1.67,18.314,
1.71,18.416,
1.75,18.516,
1.75,18.619,
1.76,18.72,
1.83,18.821,
1.89,18.924,
1.94,19.025,
1.98,19.127,
2.05,19.229,
2.13,19.33,
2.21,19.431,
2.28,19.534,
2.3,19.635,
2.27,19.737,
2.21,19.839,
2.13,19.94,
2.1,20.042,
2.13,20.144,
2.17,20.245,
2.21,20.347,
2.23,20.449,
2.23,20.549,
2.22,20.652,
2.21,20.753,
2.11,20.855,
1.98,20.958,
1.96,21.058,
2.02,21.16,
2.09,21.262,
2.14,21.363,
2.13,21.465,
2.07,21.568,
2.07,21.668,
2.1,21.77,
2.12,21.872,
2.12,21.973,
2.09,22.075,
2.03,22.177,
2.02,22.278,
2.07,22.38,
2.15,22.482,
2.22,22.584,
2.24,22.686,
2.13,22.787,
2.07,22.888,
2.12,22.99,
2.19,23.091,
2.19,23.193,
2.08,23.296,
1.99,23.396,
1.93,23.499,
1.96,23.601,
2.05,23.701,
2.12,23.804,
2.12,23.905,
2.12,24.006,
2.14,24.109,
2.18,24.21,
2.16,24.312,
2.13,24.414,
2.19,24.515,
2.24,24.616,
2.29,24.719,
2.33,24.82,
2.37,24.922,
2.41,25.024,
2.43,25.125,
2.44,25.227,
2.49,25.329,
2.52,25.43,
2.51,25.532,
